age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
21,Male,India,4.71167359535597,TikTok,3,News,28.8198948441261,1,6.727641326335752,Medium,13.043781912663988
15,Female,Australia,6.124100263083117,TikTok,4,Socializing,34.00672982019164,0,4.837543919925332,High,8.790364806881527
25,Female,USA,1.1815915603999223,TikTok,1,Entertainment,20.988814760219856,1,9.429809769048212,Low,60.97845773439465
19,Female,India,3.67962121854276,YouTube,1,Education,31.764816429880348,0,5.260222716426743,Medium,68.2796042281948
23,Male,Germany,3.678618007129564,YouTube,2,Entertainment,26.617380742872065,1,7.1765641366038455,Medium,8.498551657267782
17,Female,USA,5.741265058663986,Instagram,2,Entertainment,11.196286598014094,0,5.861869627680348,High,51.188831265618965
17,Female,India,3.7022973835185047,TikTok,5,Socializing,12.500873253505402,1,8.880187704176986,Medium,21.5376835464544
19,Male,India,1.4106256875510894,TikTok,5,News,29.729251379884232,0,8.160038146755152,Low,41.04388772842331
14,Male,Brazil,3.5818037635330984,TikTok,3,Entertainment,34.42427410368708,0,8.287283391293773,Medium,26.39503624258449
20,Female,Brazil,6.071587161480898,Instagram,1,Education,23.454744505580276,0,4.782708861298275,High,22.640711675456338
14,Female,Canada,2.015355534746416,TikTok,3,Socializing,30.61491540767876,1,8.408487318517775,Low,32.76507667122183
19,Female,USA,2.1072321668327385,TikTok,2,Education,20.96402782001685,1,9.643386344120916,Low,20.192931660984044
24,Female,USA,5.711333144831553,TikTok,1,Education,21.01333533704856,1,5.190227254101542,High,59.11796115718813
13,Male,USA,3.0199350387204413,TikTok,1,Entertainment,15.93863663592058,1,9.178966504203212,Medium,47.47628427534909
15,Male,USA,1.0943590599385304,Instagram,4,Socializing,37.73090224707761,1,9.791243950219274,Low,54.46772062352052
22,Female,India,0.6517323451920403,Twitter,2,Education,25.09209423906425,1,7.454510010609546,Low,39.81293820095159
25,Male,India,4.080339320281546,Instagram,3,Socializing,34.240075453145906,1,6.557595377512358,Medium,13.596349557715406
22,Male,India,1.7870427275591616,YouTube,2,Socializing,23.35092990484234,1,8.557812461716367,Low,45.88132441427766
20,Male,Canada,5.917649926949816,Twitter,3,Socializing,32.53204486949526,1,3.405443932580525,High,48.53079713413815
18,Male,India,1.8062486910758384,YouTube,5,Socializing,25.43375817739897,1,9.39316506051049,Low,57.84969070890912
13,Male,Canada,0.5,Instagram,4,Entertainment,29.500174988621843,0,9.824264729964623,Low,30.62412016378752
24,Female,India,4.489956571782958,Instagram,3,Entertainment,10.958454255411276,0,8.001923557866467,Medium,37.53690322441056
13,Male,Canada,5.4955082988456905,Instagram,1,Education,23.15396445463409,0,4.011086627326548,High,13.77020530630604
27,Female,India,4.032140926112544,YouTube,2,Entertainment,24.801195319913,1,7.06686747543103,Medium,42.88079391991573
17,Female,Brazil,1.998145913938804,YouTube,5,Socializing,6.430697139282525,0,8.731045702841625,Low,39.76470399099789
13,Female,India,5.533149558539968,Instagram,4,Socializing,29.305619607027324,1,5.872134609767114,High,34.168450454826136
19,Female,India,3.891503665526812,Snapchat,1,Content Creation,35.55722460693611,1,6.130805123940769,Medium,40.54603277023453
23,Male,India,5.340881510209204,YouTube,5,Content Creation,5.0,0,4.644232877447586,High,44.32216673597495
21,Male,Brazil,2.677464648430803,Instagram,3,Education,22.44324377933936,1,6.255430655349105,Medium,63.89459342073802
23,Male,India,1.8062950868459224,YouTube,3,Content Creation,14.868620768951809,1,7.78489108931046,Low,50.10051772057169
19,Female,India,5.109435568925627,YouTube,3,Entertainment,37.08068053517282,1,5.795529924825626,High,23.400052897997668
18,Female,India,1.4541483584007595,TikTok,5,Socializing,22.804738639837307,0,7.679992069888863,Low,46.51747833710164
15,Female,UK,0.5,TikTok,3,Entertainment,38.541520163176095,1,9.909981598202709,Low,37.98898235719754
22,Female,India,1.7738615937249724,TikTok,1,Socializing,23.790746887216507,1,8.856600460461966,Low,59.81061444902446
15,Male,UK,6.028581399654631,Twitter,5,Education,10.0814325561128,1,5.789681164016331,High,58.589568873962975
16,Male,USA,2.514264139607785,YouTube,2,Education,19.56467975157477,0,7.705010181271167,Medium,15.818546449944236
23,Female,Australia,3.1785547185221623,YouTube,1,Socializing,10.962731939714622,1,6.165855415845386,Medium,0.0
18,Female,USA,4.212128276058501,TikTok,1,Socializing,29.56703374792821,0,5.469930531235411,Medium,36.25393569394591
21,Male,Canada,5.69500609159784,YouTube,3,Socializing,34.93007718099528,0,6.807856883078763,High,49.95364053845887
25,Male,USA,3.0323952852648217,Instagram,5,Socializing,31.533413941251453,0,8.234396770674387,Medium,40.398946729880656
26,Male,Brazil,2.108914562276711,TikTok,3,Entertainment,33.83115255152745,1,10.0,Low,61.106700491299335
23,Male,India,1.6886242608240871,Snapchat,2,Education,47.348166162046674,1,9.212080737555269,Low,10.6786867183815
13,Male,USA,2.165442059695134,Instagram,4,Entertainment,15.20062161110448,0,6.298748702355606,Low,35.73388529491074
20,Female,India,2.7892561338469264,Twitter,3,Education,39.60936049231158,0,7.9676129878000435,Medium,75.22012437120091
25,Male,USA,1.6854590727796686,YouTube,1,Entertainment,17.625666733006764,1,8.115144827266798,Low,38.60052563725768
23,Male,Australia,2.3857594069547234,Instagram,2,Content Creation,26.26983812314802,1,7.312033417495311,Low,43.01746054474924
17,Female,USA,4.06995002579327,Instagram,5,Education,33.55961210490917,0,6.669000345299148,Medium,45.04461772264848
15,Male,Canada,2.808109360100179,Twitter,5,News,18.975041806755648,0,7.702541693723791,Medium,46.56340382386671
15,Female,USA,3.050416993088191,YouTube,3,Entertainment,19.840109634770705,0,7.076079289619456,Medium,64.7188219219442
14,Female,Germany,0.5,Snapchat,3,Socializing,33.18434869078892,0,9.987526240007236,Low,22.36430164188159
23,Male,India,5.447483986489514,YouTube,5,News,23.15676655444192,1,5.701717190023632,High,71.48902422371339
13,Male,Canada,4.739495094894346,YouTube,4,Socializing,47.79395768919386,1,6.148639653721425,Medium,35.53598764743488
23,Female,Canada,4.3355712117215415,TikTok,2,Entertainment,23.07592046136052,1,6.897848746156745,Medium,68.02206092753205
14,Male,Australia,4.875715147890471,Instagram,5,Entertainment,5.629968394938423,0,6.710291234183614,Medium,51.440068899728686
16,Female,Australia,3.608473266904386,YouTube,5,News,11.556926726175629,1,7.582414727272668,Medium,40.95756257125077
17,Male,India,5.778897558423284,TikTok,2,News,29.580628569090408,0,6.107206583650491,High,57.15795403834981
20,Male,Australia,0.6828126317106369,Instagram,1,Socializing,25.748476981537387,1,10.0,Low,59.071370990563125
20,Female,India,2.7635921951777083,TikTok,2,Education,31.00815672975294,0,7.314226342474565,Medium,33.30209419902805
19,Male,USA,2.328107818600232,TikTok,5,News,28.31683156984838,1,10.0,Low,17.827336255315757
15,Female,Germany,4.3344501734517245,YouTube,1,Entertainment,18.05408692281213,0,5.697315481474271,Medium,10.82653187091086
27,Female,UK,2.415711605290089,TikTok,1,Entertainment,28.05130909639151,0,9.063268666744262,Low,41.78212233737507
18,Female,Brazil,5.938576601573881,TikTok,3,Education,17.60274045505421,1,4.252463023412773,High,51.86800538427187
14,Female,USA,2.687471266779977,Instagram,5,News,38.09378221218702,0,8.189435014740429,Medium,51.89683615954469
18,Female,UK,3.1441701538079605,Instagram,4,News,23.62463216013573,0,7.407470419973054,Medium,32.873086888631455
22,Female,India,3.3906765152229803,Instagram,4,Entertainment,19.298875746827584,1,6.839987309947627,Medium,75.93015540083161
17,Female,India,1.8586926575831744,Twitter,4,Education,35.09345739139658,0,7.791231089111143,Low,54.29102568742288
17,Male,USA,3.5405179139948606,Twitter,1,Education,10.329377530264694,1,5.534917959158092,Medium,80.64231659116754
24,Female,India,2.9462375877095424,TikTok,1,Entertainment,19.613667732935557,0,7.116607922659832,Medium,41.92339328609648
14,Female,India,0.7438318793033671,Snapchat,4,Socializing,21.931551503688453,1,8.201430774897492,Low,49.16770442513841
24,Female,Australia,3.7723667761253608,Snapchat,5,Socializing,38.605015398317946,0,7.582821871842788,Medium,28.532528852782377
24,Male,Australia,5.627492810349598,Instagram,2,Education,22.647363510723352,0,5.081730833047215,High,46.3888399391672
13,Female,India,3.461299282685544,YouTube,4,Entertainment,22.8607767672492,1,8.063034483265254,Medium,84.93456474741411
17,Female,India,5.44663591445528,Instagram,2,Entertainment,14.621761646956848,1,4.844192754770202,High,51.87293356156122
23,Female,USA,4.483477828932408,Instagram,4,Content Creation,41.34888097708793,1,7.254001815865431,Medium,59.4111110198579
16,Female,UK,4.066190524538648,YouTube,4,Socializing,29.9332153606641,1,5.979803911334402,Medium,56.57360767811707
13,Female,Australia,4.433499872959492,YouTube,2,Socializing,24.210657413976747,1,5.107929823684769,Medium,0.0
14,Female,India,4.019602313069686,YouTube,3,Entertainment,25.25040501679835,1,8.234832094148649,Medium,14.427759545293805
20,Male,UK,1.2739258404409268,YouTube,1,Socializing,29.217951709450915,0,8.566226518133467,Low,60.59172988916369
25,Male,India,3.4976993899997626,Twitter,5,Entertainment,27.452615041680502,0,4.317648327313973,Medium,24.48267591240688
26,Male,India,1.6050193147887932,Instagram,4,Education,33.08515645927135,1,8.212676727879032,Low,52.27053722346199
21,Male,Australia,2.2704055406490307,TikTok,2,Entertainment,21.17500900338024,0,8.198101459707495,Low,47.869824711417046
21,Female,Brazil,2.556582349875101,YouTube,4,Entertainment,20.04126945116613,1,6.817394625805874,Medium,58.439414943547874
17,Male,Germany,4.717500305570493,Instagram,3,News,44.67749767691621,1,6.612523366426661,Medium,57.87151933541423
16,Female,India,4.8595339169260505,YouTube,3,Content Creation,18.626707973327363,1,6.52387261251504,Medium,55.03929719169094
19,Male,USA,4.43029740531642,Snapchat,4,Entertainment,21.20627702568989,0,6.45502801212913,Medium,68.76545427152723
27,Female,India,4.757028681773759,Twitter,3,Education,33.744989746830186,0,7.8488836930094,Medium,11.090788774419195
27,Male,Canada,4.597712893785437,Instagram,5,Entertainment,12.198375988263958,1,7.101653818677262,Medium,14.57113920395241
20,Female,India,2.43764467874074,TikTok,1,Socializing,45.95574686483296,1,6.598996058988912,Low,39.74138429335828
22,Female,India,4.343641540853668,Instagram,2,Socializing,21.09489875296238,1,5.760711372641343,Medium,48.51976799541196
21,Female,Australia,2.8366644350566235,TikTok,2,Education,24.07222367055728,1,7.387575181813364,Medium,14.898640848747805
18,Male,India,3.735863994249224,Snapchat,5,Socializing,28.8023526605828,0,6.4872888966881295,Medium,57.84683429130061
14,Male,USA,0.6253361867164222,Snapchat,2,Socializing,39.83155096969532,1,10.0,Low,55.08593801736333
20,Other,India,2.1163960062408083,YouTube,5,Socializing,15.801382739045769,1,8.258356323516189,Low,50.12980454068224
20,Other,UK,2.9989229956500303,YouTube,5,Socializing,39.56539560534174,1,7.738869057203418,Medium,70.09129585758107
14,Male,India,4.301568519963169,TikTok,4,Education,33.18951214652548,0,7.204763260044613,Medium,18.25656835556185
18,Female,Brazil,3.1378238108779195,TikTok,4,Entertainment,19.5456028007297,0,8.371559157639616,Medium,13.749041714843102
26,Female,India,1.8880054682349616,TikTok,2,Entertainment,5.0,1,7.830016003857315,Low,31.2805344881232
27,Male,Germany,3.7880412125491127,YouTube,4,Content Creation,25.64257259898956,1,8.015479314445262,Medium,42.83016224540828
20,Female,India,2.101948004512483,Instagram,2,Socializing,27.901912771127723,1,7.878941482280219,Low,45.41675642810197
19,Male,Canada,2.405667164557156,TikTok,2,Entertainment,27.320842494760075,1,8.737533755254061,Low,45.738373799038506
23,Male,USA,3.9579715080879474,Instagram,5,Entertainment,33.15772392566492,1,5.117890905124469,Medium,73.45344904863182
25,Male,USA,4.617949877328996,TikTok,2,Entertainment,19.05870018824672,1,7.74635851623589,Medium,34.526487407799
25,Male,USA,3.141608068621738,TikTok,4,Socializing,25.422302433489143,0,6.1341965428391525,Medium,41.26613988630125
18,Female,Brazil,2.5675708625043816,Instagram,1,Entertainment,19.54282257759975,1,7.168857359949618,Medium,49.16242860569153
19,Female,Canada,2.1274652925589823,Instagram,2,Socializing,24.653415128585035,0,9.777939382669272,Low,52.53688775873381
20,Female,Canada,0.9156860442068452,Instagram,4,Entertainment,30.390653219915407,0,8.819141504085529,Low,36.35565118865564
27,Male,Canada,2.1521520028899053,Twitter,4,Socializing,29.839061035954785,0,8.43523904580187,Low,48.99933444368184
15,Female,USA,5.932636230870403,TikTok,5,Socializing,17.299484393668017,1,4.186223947966356,High,42.84140127473486
26,Male,USA,3.866022068413062,Instagram,4,News,45.79427499584391,1,6.980755162437065,Medium,26.999112877342675
15,Female,Brazil,3.526267886286845,Instagram,1,Entertainment,29.273047002517863,1,7.643984622531208,Medium,24.30433905926054
20,Female,USA,3.2434199351717434,Instagram,4,Entertainment,24.314541073804545,0,6.964437448900047,Medium,34.0063529445624
15,Female,UK,5.090196095776543,TikTok,5,Entertainment,16.11394930587543,0,3.965620728005085,High,35.8593551258388
21,Female,Australia,4.937310916989309,TikTok,1,Socializing,17.51504055655633,0,6.986754918088324,Medium,26.827182226730542
26,Female,India,3.524303295007396,YouTube,5,Entertainment,14.916824291623849,0,7.950428992445518,Medium,47.60912788650944
26,Male,USA,6.008502995940994,Snapchat,3,Entertainment,18.91447111246935,1,6.241622923598109,High,41.056208612016114
20,Male,India,4.347566733320379,YouTube,1,Education,26.161764456488527,0,7.165307532534323,Medium,77.06310646980683
22,Female,UK,5.733248155833913,YouTube,5,Socializing,31.33043799205753,1,5.131984518330838,High,19.725979539177903
18,Male,Brazil,5.040425600599777,YouTube,4,Entertainment,15.16050483806844,1,6.011055721208796,High,46.930812116312985
18,Male,Canada,2.390970187007255,Instagram,1,Entertainment,24.084741694935158,1,9.79654646002321,Low,25.329111696715003
24,Other,India,3.653712600427282,Instagram,2,Education,19.79066618738848,0,7.565502990883837,Medium,58.470697845835794
25,Male,Germany,5.346755769224242,YouTube,2,Socializing,42.30833947883197,0,6.123922008010948,High,23.92601264917402
22,Male,UK,1.7938646493936463,Instagram,3,Education,39.80192251620159,1,7.78049318931232,Low,0.0
27,Female,India,4.381397528895748,TikTok,5,News,32.11334616822175,1,7.130619440310069,Medium,28.536602542489877
18,Male,USA,5.544464648874484,YouTube,4,News,25.02779384932219,1,4.792475451508612,High,45.65255472665382
20,Male,UK,3.310956664127753,Snapchat,2,Entertainment,35.15575216715288,0,8.190857815702806,Medium,30.41963129179184
27,Male,Germany,3.489025534234632,YouTube,5,News,41.25544548816062,0,7.072109183529737,Medium,79.06682460024442
20,Female,UK,1.1283959287778391,Instagram,4,Education,42.30271969886179,0,8.121851164137947,Low,19.79925316633246
22,Female,India,1.900567599076508,Twitter,4,Content Creation,5.0,1,8.660095116498898,Low,76.56503649801789
20,Female,India,4.7589842195928105,Instagram,3,Socializing,17.054127236296164,1,7.391804411677008,Medium,0.0
26,Male,India,4.346243458903034,Instagram,4,Socializing,50.25113209536954,0,7.151159365404874,Medium,43.05681205570406
18,Male,India,3.9828307841493857,Twitter,5,Socializing,42.28979117912037,1,6.035089366489169,Medium,10.62351167772217
13,Male,USA,3.408434212225897,YouTube,5,News,25.366000735466866,1,8.2647128514334,Medium,16.202624517340816
22,Other,Canada,7.040383238079129,Instagram,2,Entertainment,36.03285386772691,0,3.142889236799531,High,63.26579567937696
13,Male,India,5.126488327912641,Twitter,2,Entertainment,35.25082628916785,0,5.33143925398676,High,0.0
22,Male,USA,4.059977793962255,TikTok,1,Socializing,24.56405609640581,0,6.954051055611158,Medium,66.60561935177688
14,Male,USA,3.885889514247697,Snapchat,1,Entertainment,40.476222363153,0,6.337782621574672,Medium,44.86501229549405
17,Male,India,5.531005955253179,Instagram,3,Entertainment,44.20026559793319,1,6.406026149021132,High,49.82593959467843
17,Female,India,3.1638424001234737,Instagram,3,Socializing,19.583297360686515,0,7.260457515422125,Medium,34.586646836526974
25,Male,Germany,4.673236094752584,Snapchat,3,News,25.2752411972252,1,7.961433520159187,Medium,17.344914380789827
26,Male,Brazil,6.919779468115903,Snapchat,5,Entertainment,16.779866874523194,1,4.622971749307906,High,39.68477964798516
14,Male,India,5.85333476410415,TikTok,4,Entertainment,35.86233507837052,1,4.672030052671234,High,76.27778370053369
13,Male,India,3.479327113757325,Instagram,1,Content Creation,15.072550835074592,0,7.977973447703302,Medium,46.43492272071734
13,Female,UK,1.8460919154704636,TikTok,2,Socializing,26.88896003702589,1,7.013363191860727,Low,13.460236628711598
27,Female,Australia,3.999831808104834,Instagram,3,Socializing,25.538807397532064,0,7.251965650796359,Medium,20.95012016566349
18,Other,India,3.88066136440653,Instagram,1,Education,34.36325594429189,1,5.8629181536185815,Medium,26.45054037770304
26,Male,India,4.654537337747181,Instagram,2,Entertainment,24.34689268474709,1,6.4317252458900365,Medium,50.46508095969834
18,Female,USA,3.65769308627884,YouTube,4,Entertainment,12.308519192166733,0,6.353221918165138,Medium,22.655464166458263
21,Female,Canada,2.944350632661645,Instagram,5,Socializing,24.74574434986836,1,8.673551460639446,Medium,7.536364526151267
15,Female,India,4.724910996395921,Instagram,2,Socializing,33.236686149550664,1,4.77677000433002,Medium,32.82629993336461
16,Female,UK,3.918446834593711,TikTok,3,Entertainment,23.717810556216207,1,5.356344436764518,Medium,72.9106385932273
14,Male,USA,2.922194574920608,Instagram,2,Entertainment,12.710486088190908,0,7.592430139274408,Medium,56.98874971647756
22,Male,USA,4.357232745437695,YouTube,2,Entertainment,33.40173059544301,0,6.5636035957924905,Medium,30.99670406971895
17,Female,India,5.146549699242155,YouTube,3,Entertainment,11.215775941164566,1,5.599138752340341,High,34.801766673477154
18,Other,India,5.915290041819112,YouTube,3,Entertainment,17.097359951374383,1,7.476910697612055,High,38.47823262170149
13,Female,India,4.181046247700731,TikTok,4,Entertainment,20.402001055365552,0,6.558491400658976,Medium,28.027965853669983
16,Female,USA,5.0102892179900325,Snapchat,3,Content Creation,8.383290185148383,1,5.746428557744856,High,44.56781439316089
27,Female,India,4.68309124506221,Instagram,5,Entertainment,24.646853867647344,1,6.302195899964857,Medium,46.758796117470496
23,Female,USA,3.747578612792452,YouTube,1,Entertainment,36.75867049036096,1,5.975349029293829,Medium,36.20798661973956
24,Female,USA,4.864209109485397,YouTube,2,Socializing,38.14768549345896,0,4.001655593529735,Medium,70.20118354641995
21,Female,UK,4.363448634016455,YouTube,4,Entertainment,5.0,1,6.743839023842233,Medium,43.47601087734349
17,Male,India,3.1740106857320587,Instagram,3,Socializing,23.70537830197798,0,7.561433691551143,Medium,39.94175079494536
19,Female,India,1.32326052769844,Snapchat,5,Socializing,36.39704862565536,1,10.0,Low,55.68258642707477
26,Male,USA,6.260076520729477,Snapchat,1,Entertainment,14.266893088933749,1,3.9713325601498752,High,28.7632412912855
14,Male,Germany,3.514304231748965,TikTok,3,Entertainment,27.815717284104636,1,6.926519160992029,Medium,39.13622951434859
22,Female,Brazil,5.150745436659866,TikTok,2,Entertainment,11.704947882502662,0,5.523954313652822,High,42.05982380281993
24,Male,India,2.0687894249858028,TikTok,3,Socializing,23.183043538624187,1,5.902142490433322,Low,73.06002326395192
18,Male,USA,2.0922513060986523,Twitter,1,Entertainment,26.685114821089485,1,9.888707197566168,Low,70.24838995221296
21,Female,Australia,3.01168044028227,YouTube,5,Socializing,28.25837721710373,1,8.064731827573393,Medium,38.8678250350774
27,Male,India,6.2201476825565,TikTok,3,Socializing,20.093012923520703,1,7.12642763745483,High,30.019550033297648
25,Male,USA,2.0679632566447683,YouTube,5,News,8.548612190944219,1,10.0,Low,27.5008310003537
22,Female,Germany,4.208730769246481,TikTok,1,Entertainment,22.993536205537577,1,5.292329978550777,Medium,43.95722873582188
14,Female,India,3.9065197624033874,TikTok,5,Socializing,29.32294810781465,1,6.642655689128423,Medium,0.0
18,Male,USA,2.103036106579891,Snapchat,5,Education,25.414133841818305,0,7.631874036535706,Low,31.94018922021996
22,Female,India,3.346933666082593,TikTok,4,Education,13.051405523531905,1,5.708424294476201,Medium,50.24760136258927
17,Female,India,6.538994807402051,TikTok,5,Entertainment,37.06631413451738,1,6.123540872203215,High,46.97215044061329
26,Female,USA,4.384156735034651,YouTube,4,Entertainment,28.449546570390783,1,5.91524802654097,Medium,68.02954759870654
26,Male,Brazil,4.102146246754381,Twitter,1,Entertainment,25.822505392838732,0,5.534104116975543,Medium,37.57114470837757
27,Other,USA,4.046501162861052,Instagram,3,Entertainment,23.129721126331603,0,9.66716659728883,Medium,52.82034588099139
23,Female,UK,4.131556322489413,Snapchat,4,News,21.016118796477656,0,6.484918586784911,Medium,7.607685063927597
20,Female,Brazil,3.916377976647076,Snapchat,1,Socializing,37.01900102446474,1,6.187368221581371,Medium,57.826089135484224
16,Male,India,2.3486245036283835,TikTok,4,Entertainment,17.117691410716894,1,8.57468667643467,Low,20.312675870701177
27,Female,Canada,4.260124691105733,Instagram,1,Education,5.0,1,8.883626710426164,Medium,19.38032451305547
25,Female,India,3.650708436264562,Instagram,1,Content Creation,35.80108872696378,1,7.624117454067979,Medium,54.42818157577557
17,Male,Canada,3.92379403330656,TikTok,4,Entertainment,26.63891437616896,0,7.261079864043011,Medium,35.29742193983222
26,Male,Canada,3.3455817194018063,YouTube,4,Socializing,47.34168870975628,1,6.900707837024111,Medium,59.94400505479197
22,Female,Brazil,2.7310578899793407,Instagram,1,Entertainment,42.93865645993584,0,6.506584605098022,Medium,32.00061602145086
27,Male,Canada,3.919381951800964,Instagram,2,Entertainment,23.605467708095343,1,7.544880563854569,Medium,71.93335323358109
23,Male,India,2.863889440008582,Snapchat,3,Entertainment,35.310575509541856,1,10.0,Medium,68.12299673038223
21,Male,India,4.43245828038724,YouTube,2,Education,34.91372910627452,0,5.92667775216265,Medium,39.46117553261635
19,Male,Brazil,2.060963721641897,Instagram,5,Socializing,21.420771520266104,0,9.37845196763801,Low,14.927318073226736
22,Male,Germany,4.116394377983006,YouTube,3,Socializing,23.214756119721653,1,5.893330730659472,Medium,32.946070802170055
20,Male,USA,4.337568935845512,Instagram,3,Socializing,17.622855384065403,1,6.320432903476021,Medium,13.16806553289996
25,Female,India,4.725418453630812,Instagram,4,Socializing,24.988072684210685,1,6.168112956658228,Medium,32.42698353751914
21,Male,Germany,3.157354006325684,TikTok,3,Education,16.910443169448993,0,6.321595912577392,Medium,58.00894088395885
20,Male,Brazil,3.951866889582631,Twitter,4,Entertainment,21.79706429888872,1,8.116974038979793,Medium,15.142343269977886
13,Male,India,5.035795822567486,Instagram,5,Socializing,25.291030628196804,1,6.147693938723686,High,44.61390474107243
27,Other,USA,2.37387000127516,Snapchat,3,Entertainment,30.95845394712599,0,7.418065043535975,Low,25.038950736081915
27,Male,India,5.90993947221113,TikTok,2,Entertainment,27.190456919044465,0,5.551779326680715,High,84.33662530764806
17,Male,UK,2.922396869051549,TikTok,1,Socializing,32.71492746110279,1,7.391826697485056,Medium,70.43916679248107
17,Female,USA,5.387012648317363,YouTube,3,Entertainment,33.519804600255966,0,5.686412843688252,High,28.990070491041383
18,Other,USA,4.065994680474297,Snapchat,1,Education,31.40270872922401,0,7.331352170017595,Medium,20.98724650710669
17,Male,Germany,3.873478152110464,Instagram,3,Entertainment,33.29635537992486,1,6.999660253472938,Medium,53.0212352835354
18,Male,USA,5.749493118764848,Snapchat,3,Entertainment,23.87455510631673,0,6.315437798643743,High,57.46920743040627
24,Male,Canada,6.423740368208271,Instagram,4,Socializing,10.045349773403789,0,3.887305266615544,High,69.10414116374116
18,Male,India,3.385479123579787,Instagram,5,Entertainment,31.064472513264384,1,6.882504210624045,Medium,30.991124344908982
27,Female,USA,2.724577062360516,Instagram,1,Socializing,24.354374357896443,0,6.488934315961839,Medium,54.14931434668816
20,Female,India,5.644514356391211,TikTok,2,Entertainment,5.0,1,4.908887247867459,High,40.27504821744854
22,Other,India,5.383815008623476,TikTok,4,Socializing,35.09790363260484,1,4.055835536746215,High,34.558040392993135
18,Female,Canada,1.3907894946918051,Twitter,2,Education,23.832142462041663,1,8.565723367545072,Low,3.1876511148850426
15,Male,USA,5.519192120781792,Instagram,3,Entertainment,23.309934291914796,1,4.019985596016792,High,34.23175024846587
16,Female,USA,2.9602357870388603,YouTube,2,Socializing,15.931484898718963,0,8.478744501266215,Medium,37.03987093182192
13,Male,UK,5.0959652688048624,Instagram,2,Entertainment,37.50930223139525,1,5.558458112726796,High,23.0440688025142
26,Other,UK,5.769166979962014,YouTube,1,Education,20.89403261538428,1,5.504578564206784,High,48.19202154473325
14,Male,USA,1.1450798628643062,TikTok,1,Entertainment,18.21877396523965,0,8.937952594640713,Low,14.822490951552489
20,Male,India,1.7609151770539468,TikTok,2,Socializing,23.20686792128769,1,9.76536764571183,Low,6.587377757790847
18,Female,UK,2.819444796617377,Instagram,4,Education,27.022361972779763,1,8.421953994086733,Medium,19.357501724593163
24,Male,Brazil,3.746118572038095,YouTube,2,Entertainment,21.20653812185629,1,5.5988299224124765,Medium,34.89892739222724
23,Female,India,4.97610444519561,Instagram,1,News,17.68039493574142,0,6.389438409091671,Medium,40.37225155113957
22,Female,India,3.541829628474756,Instagram,5,Entertainment,22.97194221020385,0,6.340113055496908,Medium,92.14444029705902
23,Male,UK,5.733475883448298,Instagram,5,Education,38.412822155786166,0,5.301455500814378,High,48.19636837828901
22,Male,India,2.8884504879223667,Instagram,3,Entertainment,28.52726313402903,0,7.05770907444383,Medium,10.469907350902666
13,Female,Brazil,4.917527418365021,Instagram,1,Entertainment,17.35375059072512,1,5.456820921602381,Medium,13.056881798458129
18,Female,Germany,3.8489075759527296,YouTube,5,News,14.022014157000966,1,7.705568756389242,Medium,43.806775303578696
20,Male,India,2.162676924924546,TikTok,4,Entertainment,20.00127997267549,1,8.729164125439093,Low,21.798383648687093
21,Male,Germany,3.6946721298177594,TikTok,3,Education,16.638256259459524,1,8.166105233898922,Medium,44.42640378857121
27,Female,USA,3.432448585386617,Instagram,2,Socializing,27.98006809556918,1,6.384469303948309,Medium,80.54112842884233
24,Male,Germany,2.8417035710499645,YouTube,5,Socializing,21.874310071047987,0,7.726550366985193,Medium,73.89013874508026
13,Female,Brazil,3.3463875825223903,Snapchat,1,Entertainment,23.053933562235088,1,9.230844984258054,Medium,32.36062765794823
21,Female,UK,4.350294401146895,Instagram,3,Entertainment,16.699315024118377,1,6.856816179519732,Medium,41.1643048829535
24,Female,India,3.038913654338943,Snapchat,1,Socializing,11.95347241463818,0,8.361124963037918,Medium,19.544440837483705
21,Male,India,3.6952933258719054,Twitter,3,Entertainment,18.614563914860653,1,7.594910993311459,Medium,23.152696197242385
22,Male,India,1.9798124562600905,Instagram,2,Entertainment,20.882883404919145,1,9.4904436271394,Low,29.951793412890964
14,Male,India,4.515701015942863,Snapchat,5,Socializing,40.836368811770754,0,7.570032966100628,Medium,65.41723689425983
24,Male,Germany,5.113526056523458,TikTok,5,Education,6.505503281805684,1,6.275870643831096,High,28.20351009076005
13,Male,Brazil,4.375674523808238,TikTok,2,Socializing,17.934036543739104,1,7.420437068873886,Medium,0.0
13,Female,UK,3.0673264154937656,TikTok,4,Entertainment,31.315332685270818,1,6.558642484448621,Medium,48.55211328006686
14,Female,India,4.9031375378984485,TikTok,5,Entertainment,44.46012409056796,0,4.772580520674474,Medium,57.06063475235953
23,Male,India,4.805467381508467,Instagram,5,Socializing,30.46112801869736,0,6.515372563546505,Medium,48.849705699384415
22,Female,Brazil,4.500927251689848,YouTube,3,Entertainment,23.100013176890407,1,5.908332746771341,Medium,37.36739059276426
19,Female,India,2.1879786250226703,YouTube,3,Entertainment,21.36576962757806,1,7.97944923297092,Low,25.19365895730271
19,Male,USA,6.189801926050222,TikTok,4,Entertainment,18.77410653818413,0,5.056967635502254,High,19.694590957754883
24,Female,Germany,3.855596746052194,YouTube,1,Entertainment,5.0,1,7.3090499733613745,Medium,45.84555849054661
